image_path,label
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_325.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_326.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_327.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_328.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_329.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_330.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_331.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_332.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_333.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_334.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_335.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_336.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_337.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_338.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_339.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_340.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_341.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_342.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_343.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_344.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_345.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_346.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_347.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_348.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_349.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_350.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_351.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_352.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_353.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_354.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_355.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_356.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_357.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_358.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_359.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_360.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_361.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_362.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_363.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_364.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_365.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_366.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_367.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_368.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_369.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_370.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_371.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_372.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_373.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_374.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_375.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_376.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_377.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_378.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_379.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_380.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_381.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_382.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_383.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_384.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_385.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_386.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_387.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_388.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_389.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_390.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_391.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_392.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_393.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_394.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_395.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_396.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_397.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_398.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_399.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_400.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_401.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_402.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_403.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_404.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_405.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_406.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_407.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_408.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_409.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_410.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_411.jpg,Cut
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_412.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_413.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_414.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_415.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_416.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_417.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_418.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_419.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_420.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_421.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_422.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_423.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_424.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_425.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_426.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_427.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_428.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_429.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_430.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_431.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_432.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_433.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_434.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_435.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_436.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_437.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_438.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_439.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_440.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_441.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_442.jpg,Ingrown_nails
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_443.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_444.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_445.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_446.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_447.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_448.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_449.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_450.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_451.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_452.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_453.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_454.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_455.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_456.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_457.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_458.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_459.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_460.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_461.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_462.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_463.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_464.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_465.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_466.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_467.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_468.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_469.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_470.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_471.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_472.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_473.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_474.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_475.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_476.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_477.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_478.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_479.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_480.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_481.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_482.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_483.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_484.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_485.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_486.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_487.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_488.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_489.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_490.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_491.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_492.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_493.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_494.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_495.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_496.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_497.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_498.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_499.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_500.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_501.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_502.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_503.jpg,Laceration
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_504.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_505.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_506.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_507.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_508.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_509.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_510.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_511.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_512.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_513.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_514.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_515.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_516.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_517.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_518.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_519.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_520.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_521.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_522.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_523.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_524.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_525.jpg,Stab_wound
/content/drive/MyDrive/Wound_Dataset_PreprocessedImages/image_526.jpg,Stab_wound
